time (h);250uM Y;time (h);200uM Y;time (h);110uM Y;time (h);100uM Y;time (h);90uM Y
1,308,333,333;10,488,539,545;1,308,333,333;104,551,940,416;;;;;;
1,316,666,667;106,260,827,938;1,308,333,333;0.971372161895;;;;;;
1,316,666,667;0.986221053875;1,308,333,333;1.0;;;;;;
1,316,666,667;100,623,224,992;1,316,666,667;104,697,765,582;;;;;;
13.25;104,105,498,313;1,316,666,667;0.995258818459;;;;;;
13.25;100,002,215,265;1,316,666,667;1.0;;;;;;
13.25;10,259,115,293;13.25;104,741,669,933;;;;;;
1,333,333,333;105,046,959,059;13.25;0.964879106823;;;;;;
1,333,333,333;0.997452445652;13.25;1.0;;;;;;
1,333,333,333;10,183,955,363;1,333,333,333;103,590,748,726;;;;;;
1,341,666,667;105,979,301,541;1,333,333,333;0.995842776302;;;;;;
1,341,666,667;1.0;1,333,333,333;1.0;;;;;;
1,341,666,667;104,325,999,025;1,341,666,667;10,374,754,998;;;;;;
13.5;105,370,657,427;1,341,666,667;0.979992491971;;;;;;
13.5;0.994875354442;1,341,666,667;1.0;;;;;;
13.5;106,094,552,339;13.5;1.0;;;;;;
1,358,333,333;106,326,935,352;13.5;0.983079126288;;;;;;
1,358,333,333;0.992741316163;13.5;1.0;;;;;;
1,358,333,333;104,361,140,595;1,358,333,333;0.994035287738;;;;;;
1,366,666,667;103,433,026,352;1,358,333,333;1.0;;;;;;
1,366,666,667;0.989684250945;1,366,666,667;0.964183918913;;;;;;
1,366,666,667;104,385,524,542;1,366,666,667;1.0;;;;;;
13.75;106,462,569,527;13.75;0.993826731365;;;;;;
13.75;0.985231568998;13.75;1.0;;;;;;
13.75;102,314,323,417;1,383,333,333;0.985998915507;;;;;;
1,383,333,333;104,568,250,205;1,383,333,333;1.0;;;;;;
1,383,333,333;0.984219931474;1,391,666,667;100,105,668,562;;;;;;
1,383,333,333;0.971226942827;1,391,666,667;1.0;;;;;;
1,391,666,667;104,522,658,886;14.0;101,454,333,106;;;;;;
1,391,666,667;0.981834829868;14.0;1.0;;;;;;
1,391,666,667;0.962169023782;1,408,333,333;100,981,605,328;;;;;;
14.0;105,105,087,991;1,408,333,333;1.0;;;;;;
14.0;0.993605269376;1,416,666,667;0.97754543053;;;;;;
14.0;103,265,297,341;1,416,666,667;1.0;;;;;;
1,408,333,333;102,842,618,765;14.25;0.975807460757;;;;;;
1,408,333,333;0.992637937146;14.25;1.0;;;;;;
1,408,333,333;0.99992111076;1,433,333,333;0.972275906177;;;;;;
1,416,666,667;101,430,427,647;1,433,333,333;1.0;;;;;;
1,416,666,667;0.990068230151;1,441,666,667;0.984205330701;;;;;;
1,416,666,667;100,805,387,418;1,441,666,667;1.0;;;;;;
14.25;105,736,527,765;14.5;0.966992478067;;;;;;
14.25;0.992615784499;14.5;1.0;;;;;;
14.25;102,282,050,546;1,458,333,333;0.97034328379;;;;;;
1,433,333,333;102,557,673,019;1,458,333,333;1.0;;;;;;
1,433,333,333;0.991604146975;1,466,666,667;0.963071618258;;;;;;
1,433,333,333;0.992907140193;1,466,666,667;1.0;;;;;;
1,441,666,667;103,403,391,994;14.75;100,300,321,177;;;;;;
1,441,666,667;0.989219045369;14.75;1.0;;;;;;
1,441,666,667;100,233,081,844;1,483,333,333;100,656,257,386;;;;;;
14.5;102,598,705,207;1,483,333,333;1.0;;;;;;
14.5;0.986221053875;1,491,666,667;0.976419226117;;;;;;
14.5;0.99368168909;1,491,666,667;1.0;;;;;;
1,458,333,333;104,290,143,157;15.0;0.957676960082;;;;;;
1,458,333,333;100,002,215,265;15.0;1.0;;;;;;
1,458,333,333;1.0;1,508,333,333;0.971219220555;;;;;;
1,466,666,667;10,207,326,525;1,508,333,333;1.0;;;;;;
1,466,666,667;0.997452445652;1,516,666,667;0.957899420213;;;;;;
1,466,666,667;105,459,852,549;1,516,666,667;1.0;;;;;;
14.75;103,769,262,332;15.25;0.987013889854;;;;;;
14.75;1.0;15.25;1.0;;;;;;
14.75;105,572,449,009;1,533,333,333;0.961152899629;;;;;;
1,483,333,333;10,069,868,697;1,533,333,333;1.0;;;;;;
1,483,333,333;0.994875354442;1,541,666,667;101,334,760,786;;;;;;
1,483,333,333;105,572,449,009;1,541,666,667;1.0;;;;;;
1,491,666,667;105,347,861,767;15.5;0.994952935779;;;;;;
1,491,666,667;0.992741316163;15.5;1.0;;;;;;
1,491,666,667;107,718,953,498;1,558,333,333;0.981035273835;;;;;;
15.0;101,821,373,211;1,558,333,333;1.0;;;;;;
15.0;0.989684250945;1,566,666,667;0.975710134449;;;;;;
15.0;10,793,410,597;1,566,666,667;1.0;;;;;;
1,508,333,333;102,002,598,705;15.75;0.972456655034;;;;;;
1,508,333,333;0.985231568998;15.75;1.0;;;;;;
1,508,333,333;10,474,052,612;1,583,333,333;0.936932552869;;;;;;
1,516,666,667;103,627,929,242;1,583,333,333;1.0;;;;;;
1,516,666,667;0.984219931474;1,591,666,667;0.949279090138;;;;;;
1,516,666,667;104,858,859,979;1,591,666,667;1.0;;;;;;
15.25;0.996945381599;16.0;0.981104792625;;;;;;
15.25;0.981834829868;16.0;1.0;;;;;;
15.25;105,626,954,302;1,608,333,333;0.96183418378;;;;;;
1,533,333,333;101,851,007,568;1,608,333,333;1.0;;;;;;
1,533,333,333;0.993605269376;1,616,666,667;0.932997789302;;;;;;
1,533,333,333;104,644,424,682;1,616,666,667;1.0;;;;;;
1,541,666,667;103,590,316,404;16.25;0.999568983496;;;;;;
1,541,666,667;0.992637937146;16.25;1.0;;;;;;
1,541,666,667;106,146,906,107;1,633,333,333;0.97217857987;;;;;;
15.5;102,852,876,812;1,633,333,333;1.0;;;;;;
15.5;0.990068230151;1,641,666,667;0.985720840343;;;;;;
15.5;104,257,867,409;1,641,666,667;1.0;;;;;;
1,558,333,333;101,874,943,011;16.5;0.962946484435;;;;;;
1,558,333,333;0.992615784499;16.5;1.0;;;;;;
1,558,333,333;105,971,198,256;1,658,333,333;102,041,071,702;;;;;;
1,566,666,667;101,368,879,365;1,658,333,333;1.0;;;;;;
1,566,666,667;0.991604146975;1,666,666,667;0.967409590812;;;;;;
1,566,666,667;104,268,625,032;1,666,666,667;1.0;;;;;;
15.75;100,539,117,352;16.75;0.996955076957;;;;;;
15.75;0.989219045369;16.75;1.0;;;;;;
15.75;102,149,373,189;1,683,333,333;0.932705810381;;;;;;
1,583,333,333;101,593,416,613;1,683,333,333;1.0;;;;;;
1,583,333,333;0.986221053875;1,691,666,667;0.947137911377;;;;;;
1,583,333,333;106,608,766,746;1,691,666,667;1.0;;;;;;
1,591,666,667;1.0;17.0;0.971441680686;;;;;;
1,591,666,667;100,002,215,265;17.0;1.0;;;;;;
1,591,666,667;101,540,491,695;1,708,333,333;0.978073773341;;;;;;
16.0;0.997452445652;1,708,333,333;1.0;;;;;;
16.0;0.988804899739;1,716,666,667;0.972957190329;;;;;;
1,608,333,333;1.0;1,716,666,667;1.0;;;;;;
1,608,333,333;102,361,656,961;17.25;0.984775384787;;;;;;
1,616,666,667;0.994875354442;17.25;1.0;;;;;;
1,616,666,667;103,368,570,527;1,733,333,333;0.929772117403;;;;;;
16.25;0.992741316163;1,733,333,333;1.0;;;;;;
16.25;10,488,539,545;1,741,666,667;0.960249155347;;;;;;
1,633,333,333;0.989684250945;1,741,666,667;1.0;;;;;;
1,633,333,333;100,623,224,992;17.5;0.978643827427;;;;;;
1,641,666,667;0.985231568998;17.5;1.0;;;;;;
1,641,666,667;10,259,115,293;1,758,333,333;0.949598876576;;;;;;
16.5;0.984219931474;1,758,333,333;1.0;;;;;;
16.5;10,183,955,363;1,766,666,667;101,726,846,767;;;;;;
1,658,333,333;0.981834829868;1,766,666,667;1.0;;;;;;
1,658,333,333;104,325,999,025;17.75;0.965032048163;;;;;;
1,666,666,667;0.993605269376;17.75;1.0;;;;;;
1,666,666,667;106,094,552,339;1,783,333,333;0.964906914339;;;;;;
16.75;0.992637937146;1,783,333,333;1.0;;;;;;
16.75;104,361,140,595;1,791,666,667;0.944065180818;;;;;;
1,683,333,333;0.990068230151;1,791,666,667;1.0;;;;;;
1,683,333,333;104,385,524,542;18.0;0.999763636111;;;;;;
1,691,666,667;0.992615784499;18.0;1.0;;;;;;
1,691,666,667;102,314,323,417;1,808,333,333;0.967687665976;;;;;;
17.0;0.991604146975;1,808,333,333;1.0;;;;;;
17.0;0.971226942827;1,816,666,667;0.954145405503;;;;;;
1,708,333,333;0.989219045369;1,816,666,667;1.0;;;;;;
1,708,333,333;0.962169023782;18.25;0.97547377056;;;;;;
1,716,666,667;0.986221053875;18.25;1.0;;;;;;
1,716,666,667;103,265,297,341;1,833,333,333;0.980187144585;;;;;;
17.25;100,002,215,265;1,833,333,333;1.0;;;;;;
17.25;0.99992111076;1,841,666,667;0.973999972192;;;;;;
1,733,333,333;0.997452445652;1,841,666,667;1.0;;;;;;
1,733,333,333;100,805,387,418;18.5;0.960457711719;;;;;;
1,741,666,667;1.0;18.5;1.0;;;;;;
1,741,666,667;102,282,050,546;1,858,333,333;0.961931510087;;;;;;
17.5;0.994875354442;1,858,333,333;1.0;;;;;;
17.5;0.992907140193;1,866,666,667;0.971038471699;;;;;;
1,758,333,333;0.992741316163;1,866,666,667;1.0;;;;;;
1,758,333,333;100,233,081,844;18.75;0.979450245401;;;;;;
1,766,666,667;0.989684250945;18.75;1.0;;;;;;
1,766,666,667;0.99368168909;1,883,333,333;0.988153998026;;;;;;
17.75;0.985231568998;1,883,333,333;1.0;;;;;;
17.75;1.0;1,891,666,667;0.945789246833;;;;;;
1,783,333,333;0.984219931474;1,891,666,667;1.0;;;;;;
1,783,333,333;104,644,424,682;19.0;0.96451760911;;;;;;
1,791,666,667;0.981834829868;19.0;1.0;;;;;;
1,791,666,667;106,146,906,107;1,908,333,333;0.975376444253;;;;;;
18.0;0.993605269376;1,908,333,333;1.0;;;;;;
18.0;104,257,867,409;1,916,666,667;0.94627587837;;;;;;
1,808,333,333;0.992637937146;1,916,666,667;1.0;;;;;;
1,808,333,333;105,971,198,256;19.25;0.94688764373;;;;;;
1,816,666,667;0.990068230151;19.25;1.0;;;;;;
1,816,666,667;105,459,852,549;1,933,333,333;0.940769990128;;;;;;
18.25;0.992615784499;1,933,333,333;1.0;;;;;;
18.25;105,572,449,009;1,941,666,667;0.99417432532;;;;;;
1,833,333,333;0.991604146975;1,941,666,667;1.0;;;;;;
1,833,333,333;105,572,449,009;19.5;0.966311193916;;;;;;
1,841,666,667;0.989219045369;19.5;1.0;;;;;;
1,841,666,667;107,718,953,498;1,958,333,333;0.978741153734;;;;;;
18.5;0.986221053875;1,958,333,333;1.0;;;;;;
18.5;10,793,410,597;1,966,666,667;0.988710148353;;;;;;
1,858,333,333;100,002,215,265;1,966,666,667;1.0;;;;;;
1,858,333,333;10,474,052,612;19.75;100,892,621,276;;;;;;
1,866,666,667;0.997452445652;19.75;1.0;;;;;;
1,866,666,667;104,858,859,979;1,983,333,333;0.996788231859;;;;;;
18.75;1.0;1,983,333,333;1.0;;;;;;
18.75;105,626,954,302;1,991,666,667;0.985762551618;;;;;;
1,883,333,333;0.994875354442;1,991,666,667;1.0;;;;;;
1,883,333,333;104,644,424,682;20.0;100,647,915,131;;;;;;
1,891,666,667;0.992741316163;20.0;1.0;;;;;;
1,891,666,667;106,146,906,107;2,008,333,333;0.991699456363;;;;;;
19.0;0.989684250945;2,008,333,333;1.0;;;;;;
19.0;104,257,867,409;2,016,666,667;0.995981813884;;;;;;
1,908,333,333;0.985231568998;2,016,666,667;1.0;;;;;;
1,908,333,333;105,971,198,256;20.25;0.997844917481;;;;;;
1,916,666,667;0.984219931474;20.25;1.0;;;;;;
1,916,666,667;105,459,852,549;2,033,333,333;100,310,053,808;;;;;;
19.25;0.981834829868;2,033,333,333;1.0;;;;;;
19.25;105,572,449,009;2,041,666,667;0.983232067628;;;;;;
1,933,333,333;0.993605269376;2,041,666,667;1.0;;;;;;
1,933,333,333;105,572,449,009;20.5;101,610,055,198;;;;;;
1,941,666,667;0.992637937146;20.5;1.0;;;;;;
1,941,666,667;107,718,953,498;2,058,333,333;100,123,743,448;;;;;;
19.5;0.990068230151;2,058,333,333;1.0;;;;;;
19.5;10,793,410,597;2,066,666,667;0.951086578702;;;;;;
1,958,333,333;0.992615784499;2,066,666,667;1.0;;;;;;
1,958,333,333;10,474,052,612;20.75;0.957454499951;;;;;;
1,966,666,667;0.991604146975;20.75;1.0;;;;;;
1,966,666,667;104,858,859,979;2,083,333,333;0.973860934611;;;;;;
19.75;0.989219045369;2,083,333,333;1.0;;;;;;
19.75;105,626,954,302;2,091,666,667;0.977628853079;;;;;;
1,983,333,333;0.986221053875;2,091,666,667;1.0;;;;;;
1,983,333,333;104,644,424,682;21.0;101,126,204,413;;;;;;
1,991,666,667;100,002,215,265;21.0;1.0;;;;;;
1,991,666,667;106,146,906,107;2,108,333,333;0.996329407839;;;;;;
20.0;0.997452445652;2,108,333,333;1.0;;;;;;
20.0;104,257,867,409;2,116,666,667;0.980910140011;;;;;;
2,008,333,333;1.0;2,116,666,667;1.0;;;;;;
2,008,333,333;105,971,198,256;21.25;0.951364653866;;;;;;
2,016,666,667;0.994875354442;21.25;1.0;;;;;;
2,016,666,667;105,459,852,549;2,133,333,333;0.949181763831;;;;;;
20.25;0.992741316163;2,133,333,333;1.0;;;;;;
20.25;105,572,449,009;2,141,666,667;102,057,756,212;;;;;;
2,033,333,333;0.989684250945;2,141,666,667;1.0;;;;;;
2,033,333,333;105,572,449,009;21.5;10,064,513,438;;;;;;
2,041,666,667;0.985231568998;21.5;1.0;;;;;;
2,041,666,667;107,718,953,498;2,158,333,333;0.983927255537;;;;;;
20.5;0.984219931474;2,158,333,333;1.0;;;;;;
20.5;10,793,410,597;2,166,666,667;0.917675847782;;;;;;
2,058,333,333;0.981834829868;2,166,666,667;1.0;;;;;;
2,058,333,333;10,474,052,612;21.75;0.9866662959;;;;;;
2,066,666,667;0.993605269376;21.75;1.0;;;;;;
2,066,666,667;104,858,859,979;2,183,333,333;0.980103722036;;;;;;
20.75;0.992637937146;2,183,333,333;1.0;;;;;;
20.75;105,626,954,302;2,191,666,667;0.983468431517;;;;;;
2,083,333,333;0.990068230151;2,191,666,667;1.0;;;;;;
2,083,333,333;104,644,424,682;22.0;0.966380712707;;;;;;
2,091,666,667;0.992615784499;22.0;1.0;;;;;;
2,091,666,667;106,146,906,107;2,208,333,333;0.968744351598;;;;;;
21.0;0.991604146975;2,208,333,333;1.0;;;;;;
21.0;104,257,867,409;2,216,666,667;0.985484476454;;;;;;
2,108,333,333;0.989219045369;2,216,666,667;1.0;;;;;;
2,108,333,333;105,971,198,256;22.25;0.977503719255;;;;;;
2,116,666,667;0.986221053875;22.25;1.0;;;;;;
2,116,666,667;105,459,852,549;2,233,333,333;0.947304756476;;;;;;
21.25;100,002,215,265;2,233,333,333;1.0;;;;;;
21.25;105,572,449,009;2,241,666,667;0.945330422813;;;;;;
2,133,333,333;0.997452445652;2,241,666,667;1.0;;;;;;
2,133,333,333;105,572,449,009;22.5;0.938003142249;;;;;;
2,141,666,667;1.0;22.5;1.0;;;;;;
2,141,666,667;107,718,953,498;2,258,333,333;0.952588184586;;;;;;
21.5;0.994875354442;2,258,333,333;1.0;;;;;;
21.5;10,793,410,597;2,266,666,667;102,485,991,964;;;;;;
2,158,333,333;0.992741316163;2,266,666,667;1.0;;;;;;
2,158,333,333;10,474,052,612;22.75;0.970843819084;;;;;;
2,166,666,667;0.989684250945;22.75;1.0;;;;;;
2,166,666,667;104,858,859,979;2,283,333,333;0.982689821059;;;;;;
21.75;0.985231568998;2,283,333,333;1.0;;;;;;
21.75;105,626,954,302;2,291,666,667;0.972567885099;;;;;;
2,183,333,333;0.984219931474;2,291,666,667;1.0;;;;;;
2,183,333,333;104,644,424,682;23.0;100,115,401,193;;;;;;
2,191,666,667;0.981834829868;23.0;1.0;;;;;;
2,191,666,667;106,146,906,107;2,308,333,333;0.971900504706;;;;;;
22.0;0.993605269376;2,308,333,333;1.0;;;;;;
22.0;104,257,867,409;2,316,666,667;0.980701583638;;;;;;
2,208,333,333;0.992637937146;2,316,666,667;1.0;;;;;;
2,208,333,333;105,971,198,256;23.25;0.951614921513;;;;;;
2,216,666,667;0.990068230151;23.25;1.0;;;;;;
2,216,666,667;105,459,852,549;2,333,333,333;0.972067349805;;;;;;
22.25;0.992615784499;2,333,333,333;1.0;;;;;;
22.25;105,572,449,009;2,341,666,667;100,871,765,638;;;;;;
2,233,333,333;0.991604146975;2,341,666,667;1.0;;;;;;
2,233,333,333;105,572,449,009;23.5;0.985178593774;;;;;;
2,241,666,667;0.989219045369;23.5;1.0;;;;;;
2,241,666,667;107,718,953,498;2,358,333,333;100,325,347,942;;;;;;
22.5;0.986221053875;2,358,333,333;1.0;;;;;;
22.5;10,793,410,597;2,366,666,667;100,050,053,529;;;;;;
2,258,333,333;100,002,215,265;2,366,666,667;1.0;;;;;;
2,258,333,333;10,474,052,612;23.75;0.965296219568;;;;;;
2,266,666,667;0.997452445652;23.75;1.0;;;;;;
2,266,666,667;104,858,859,979;2,383,333,333;0.985873781683;;;;;;
22.75;1.0;2,383,333,333;1.0;;;;;;
22.75;105,626,954,302;2,391,666,667;100,176,577,729;;;;;;
2,283,333,333;0.994875354442;2,391,666,667;1.0;;;;;;
2,283,333,333;104,644,424,682;24.0;0.98367698789;;;;;;
2,291,666,667;0.992741316163;24.0;1.0;;;;;;
2,291,666,667;106,146,906,107;2,408,333,333;100,501,925,671;;;;;;
23.0;0.989684250945;2,408,333,333;1.0;;;;;;
23.0;104,257,867,409;2,416,666,667;101,528,023,025;;;;;;
2,308,333,333;0.985231568998;2,416,666,667;1.0;;;;;;
2,308,333,333;105,971,198,256;24.25;0.965240604535;;;;;;
2,316,666,667;0.984219931474;24.25;1.0;;;;;;
2,316,666,667;110,946,957,744;2,433,333,333;0.971789274641;;;;;;
23.25;0.981834829868;2,433,333,333;1.0;;;;;;
23.25;106,146,906,107;2,441,666,667;0.956189257956;;;;;;
2,333,333,333;0.993605269376;2,441,666,667;1.0;;;;;;
2,333,333,333;104,257,867,409;24.5;0.962876965644;;;;;;
2,341,666,667;0.992637937146;24.5;1.0;;;;;;
2,341,666,667;105,971,198,256;2,458,333,333;0.973443821865;;;;;;
23.5;0.990068230151;2,458,333,333;1.0;;;;;;
23.5;110,946,957,744;2,466,666,667;0.995411759799;;;;;;
2,358,333,333;0.992615784499;2,466,666,667;1.0;;;;;;
2,358,333,333;107,824,378,209;24.75;0.986499450802;;;;;;
2,366,666,667;0.991604146975;24.75;1.0;;;;;;
2,366,666,667;107,824,378,209;2,483,333,333;0.998428875325;;;;;;
23.75;0.989219045369;2,483,333,333;1.0;;;;;;
23.75;103,559,339,052;2,491,666,667;104,208,667,603;;;;;;
2,383,333,333;0.986221053875;2,491,666,667;1.0;;;;;;
2,383,333,333;110,832,926,934;25.0;0.985832070409;;;;;;
2,391,666,667;100,002,215,265;25.0;1.0;;;;;;
2,391,666,667;110,832,926,934;2,508,333,333;0.993659886267;;;;;;
24.0;0.997452445652;2,508,333,333;1.0;;;;;;
24.0;107,257,810,035;2,516,666,667;103,199,254,759;;;;;;
2,408,333,333;1.0;2,516,666,667;1.0;;;;;;
2,408,333,333;110,832,926,934;25.25;0.96421172643;;;;;;
2,416,666,667;0.994875354442;25.25;1.0;;;;;;
2,416,666,667;108,529,361,141;2,533,333,333;101,167,915,688;;;;;;
24.25;0.992741316163;2,533,333,333;1.0;;;;;;
24.25;110,832,926,934;2,541,666,667;0.990156139204;;;;;;
2,433,333,333;0.989684250945;2,541,666,667;1.0;;;;;;
2,433,333,333;107,911,873,548;25.5;0.985401053905;;;;;;
2,441,666,667;0.985231568998;25.5;1.0;;;;;;
2,441,666,667;106,665,423,563;2,558,333,333;0.955188187367;;;;;;
24.5;0.984219931474;2,558,333,333;1.0;;;;;;
24.5;107,253,506,985;2,566,666,667;100,070,909,167;;;;;;
2,458,333,333;0.981834829868;2,566,666,667;1.0;;;;;;
2,458,333,333;107,728,276,772;25.75;100,577,005,965;;;;;;
2,466,666,667;0.993605269376;25.75;1.0;;;;;;
2,466,666,667;103,853,380,763;2,583,333,333;0.980951851285;;;;;;
24.75;0.992637937146;2,583,333,333;1.0;;;;;;
24.75;107,728,276,772;2,591,666,667;0.958163591619;;;;;;
2,483,333,333;0.990068230151;2,591,666,667;1.0;;;;;;
2,483,333,333;105,395,306,807;26.0;0.990934749663;;;;;;
2,491,666,667;0.992615784499;26.0;1.0;;;;;;
2,491,666,667;107,728,276,772;2,608,333,333;100,368,449,592;;;;;;
25.0;0.991604146975;2,608,333,333;1.0;;;;;;
25.0;105,459,852,549;2,616,666,667;100,385,134,102;;;;;;
2,508,333,333;0.989219045369;2,616,666,667;1.0;;;;;;
2,508,333,333;105,572,449,009;26.25;0.99563421993;;;;;;
2,516,666,667;0.986221053875;26.25;1.0;;;;;;
2,516,666,667;107,728,276,772;2,633,333,333;0.954951823478;;;;;;
25.25;100,002,215,265;2,633,333,333;1.0;;;;;;
25.25;107,718,953,498;2,641,666,667;0.973652378238;;;;;;
2,533,333,333;0.997452445652;2,641,666,667;1.0;;;;;;
2,533,333,333;10,793,410,597;26.5;0.976558263699;;;;;;
2,541,666,667;1.0;26.5;1.0;;;;;;
2,541,666,667;10,474,052,612;2,658,333,333;0.972651307648;;;;;;
25.5;0.994875354442;2,658,333,333;1.0;;;;;;
25.5;104,858,859,979;2,666,666,667;0.976502648666;;;;;;
2,558,333,333;0.992741316163;2,666,666,667;1.0;;;;;;
2,558,333,333;105,626,954,302;26.75;0.964239533946;;;;;;
2,566,666,667;0.989684250945;26.75;1.0;;;;;;
2,566,666,667;104,644,424,682;2,683,333,333;0.982008536908;;;;;;
25.75;0.985231568998;2,683,333,333;1.0;;;;;;
25.75;106,146,906,107;2,691,666,667;101,301,391,766;;;;;;
2,583,333,333;0.984219931474;2,691,666,667;1.0;;;;;;
2,583,333,333;104,257,867,409;27.0;0.969522962057;;;;;;
2,591,666,667;0.981834829868;27.0;1.0;;;;;;
2,591,666,667;105,971,198,256;2,708,333,333;0.980896236253;;;;;;
26.0;0.993605269376;2,708,333,333;1.0;;;;;;
26.0;104,268,625,032;2,716,666,667;100,335,080,572;;;;;;
2,608,333,333;0.992637937146;2,716,666,667;1.0;;;;;;
2,608,333,333;102,149,373,189;27.25;0.981243830207;;;;;;
2,616,666,667;0.990068230151;27.25;1.0;;;;;;
2,616,666,667;106,608,766,746;2,733,333,333;0.952546473312;;;;;;
26.25;0.992615784499;2,733,333,333;1.0;;;;;;
26.25;101,540,491,695;2,741,666,667;0.924864090764;;;;;;
2,633,333,333;0.991604146975;2,741,666,667;1.0;;;;;;
2,633,333,333;0.988804899739;27.5;0.981438482822;;;;;;
2,641,666,667;0.989219045369;27.5;1.0;;;;;;
2,641,666,667;102,361,656,961;2,758,333,333;0.963071618258;;;;;;
26.5;0.986221053875;2,758,333,333;1.0;;;;;;
26.5;103,368,570,527;2,766,666,667;0.982425649653;;;;;;
2,658,333,333;100,002,215,265;2,766,666,667;1.0;;;;;;
2,658,333,333;10,488,539,545;27.75;0.996927269441;;;;;;
2,666,666,667;0.997452445652;27.75;1.0;;;;;;
2,666,666,667;100,623,224,992;2,783,333,333;100,753,583,694;;;;;;
26.75;1.0;2,783,333,333;1.0;;;;;;
26.75;10,259,115,293;2,791,666,667;0.96650584653;;;;;;
2,683,333,333;0.994875354442;2,791,666,667;1.0;;;;;;
2,683,333,333;10,183,955,363;28.0;0.969509058298;;;;;;
2,691,666,667;0.992741316163;28.0;1.0;;;;;;
2,691,666,667;104,325,999,025;2,808,333,333;1.0;;;;;;
27.0;0.989684250945;2,808,333,333;1.0;;;;;;
27.0;106,094,552,339;;;;;;;;
2,708,333,333;0.985231568998;;;;;;;;
2,708,333,333;104,361,140,595;;;;;;;;
2,716,666,667;0.984219931474;;;;;;;;
2,716,666,667;104,385,524,542;;;;;;;;
27.25;0.981834829868;;;;;;;;
27.25;102,314,323,417;;;;;;;;
2,733,333,333;0.993605269376;;;;;;;;
2,733,333,333;0.971226942827;;;;;;;;
2,741,666,667;0.962169023782;;;;;;;;
2,741,666,667;0.992637937146;;;;;;;;
27.5;0.990068230151;;;;;;;;
27.5;103,265,297,341;;;;;;;;
2,758,333,333;0.992615784499;;;;;;;;
2,758,333,333;0.99992111076;;;;;;;;
2,766,666,667;0.991604146975;;;;;;;;
2,766,666,667;100,805,387,418;;;;;;;;
27.75;0.989219045369;;;;;;;;
27.75;102,282,050,546;;;;;;;;
2,783,333,333;0.986221053875;;;;;;;;
2,783,333,333;0.992907140193;;;;;;;;
2,791,666,667;100,002,215,265;;;;;;;;
2,791,666,667;100,233,081,844;;;;;;;;
28.0;0.997452445652;;;;;;;;
28.0;0.99368168909;;;;;;;;
2,808,333,333;1.0;;;;;;;;
2,808,333,333;1.0;;;;;;;;
